1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
630,14,2006,12.0,1,0,3,2,3,50,3
6,21,2005,7.0,1,0,1,2,1,70,3
695,10,2005,8.0,3,0,3,2,1,50,3
590,3,2005,9.0,2,0,3,1,1,70,3
100,43,2009,8.0,4,0,6,2,1,30,3
1067,36,2014,14.0,5,806,3,2,1,30,3
4040,20,2007,16.0,2,0,3,4,2,30,3
6,7,2007,12.0,6,0,1,2,1,70,3
5194,30,2013,16.0,3,0,3,1,1,30,3
115,35,2006,17.0,2,0,5,2,2,40,3
0,1,2007,16.0,4,0,6,1,1,20,3
1503,53,2005,12.0,1,0,6,2,1,30,3
872,96,2013,8.0,2,8051,3,2,1,30,3
13,55,2013,10.0,6,0,5,2,2,30,3
0,1,2005,11.0,2,0,5,1,1,40,3
140,36,2012,14.0,2,0,3,1,1,50,2
52,32,2011,11.0,5,0,3,3,1,60,2
3027,43,2006,10.0,7,7302,4,2,1,30,3
120,46,2009,7.0,5,0,5,2,1,30,3
4074,43,2006,5.0,7,0,3,1,1,60,2
2230,1,2013,17.0,7,0,4,1,1,30,2
3218,1,2014,11.0,6,0,3,2,1,30,3
428,34,2006,23.0,4,7172,3,1,2,30,1
235,35,2009,12.0,2,0,5,2,1,30,3
0,20,2005,19.0,3,4131,6,2,2,30,3
756,41,2005,13.0,4,243,6,2,1,30,3
69,23,2010,5.0,1,6,1,3,1,70,3
0,5,2014,16.0,4,0,6,2,1,30,3
0,20,2005,4.0,5,0,6,2,1,30,3
0,37,2013,15.0,1,1385,6,2,1,20,3
7,3,2009,21.0,3,0,3,2,8,30,3
625,14,2005,19.0,6,61,3,2,1,30,3
525,60,2010,22.0,7,0,3,2,7,30,3
5145,6,2011,12.0,5,0,3,3,1,30,3
225,46,2007,19.0,1,0,3,2,1,30,3
996,93,2013,18.0,4,918,4,2,1,30,3
0,30,2005,17.0,4,0,6,2,1,30,3
3211,1,2013,15.0,3,0,3,1,1,30,3
0,62,2006,2.0,2,0,6,1,1,60,3
6918,10,2010,17.0,5,167,4,2,1,40,3
5147,5,2013,17.0,3,0,3,4,2,30,3
0,1,2012,11.0,4,0,6,2,1,30,3
641,13,2009,16.0,1,0,3,1,1,30,3
0,47,2010,12.0,6,0,6,2,1,30,2
0,35,2009,16.0,1,0,6,1,1,60,2
1705,33,2012,14.0,7,0,6,2,1,30,3
8050,97,2009,10.0,1,8050,4,2,1,30,3
5195,21,2009,4.0,5,216,3,1,1,50,3
0,55,2007,10.0,3,0,6,1,1,30,3
1,43,2010,19.0,2,0,1,2,1,70,3
139,40,2005,0.0,1,507,6,1,1,30,3
1149,36,2013,8.0,3,0,4,2,1,30,3
147,21,2006,19.0,7,0,6,1,1,60,3
308,1,2005,12.0,5,3008,3,3,1,30,3
13,36,2014,8.0,6,0,5,1,1,60,3
46,23,2010,21.0,5,46,3,2,1,70,3
400,1,2011,19.0,7,0,3,1,1,30,3
254,46,2011,21.0,3,0,3,4,1,30,3
0,62,2009,15.0,6,0,6,1,1,30,2
1,41,2005,17.0,6,0,1,4,4,70,3
14,35,2009,15.0,7,0,3,1,1,70,3
6096,14,2006,17.0,4,635,4,2,1,30,3
6177,4,2005,17.0,2,0,3,3,3,50,3
0,97,2006,18.0,6,0,6,1,1,30,2
1090,35,2006,7.0,3,0,4,2,1,50,3
6,7,2009,7.0,4,0,1,4,1,70,3
150,1,2007,20.0,3,0,4,2,1,30,3
5272,21,2012,15.0,4,46,3,2,1,30,3
167,10,2014,13.0,2,4135,3,3,2,30,3
1012,42,2009,13.0,2,0,3,3,4,40,3
1008,53,2013,18.0,1,-1,6,2,1,60,3
23,1,2007,9.0,2,23,3,2,1,30,3
6481,13,2009,20.0,5,0,4,2,2,40,3
34,20,2010,15.0,3,0,3,2,1,30,3
1048,7,2006,9.0,5,0,5,1,1,30,3
6102,14,2013,8.0,4,0,3,2,1,40,3
4073,53,2012,18.0,5,1029,4,1,1,30,3
589,4,2010,13.0,6,589,3,2,1,30,3
245,36,2005,8.0,4,0,5,1,1,60,1
38,52,2014,11.0,1,0,3,2,1,20,3
431,46,2007,17.0,1,0,6,1,1,30,2
49,6,2005,12.0,4,0,3,2,1,30,3
530,7,2009,14.0,1,531,3,2,4,60,3
0,13,2006,16.0,6,0,6,1,1,30,3
0,6,2009,18.0,1,0,6,2,1,30,2
19,14,2014,1.0,4,0,3,1,1,30,3
658,37,2009,14.0,4,659,5,2,1,60,3
0,13,2005,21.0,1,0,6,1,1,30,3
90,93,2011,16.0,4,0,1,1,1,70,3
52,31,2014,21.0,1,6007,3,2,1,30,3
20,46,2012,11.0,3,0,1,3,1,70,3
0,1,2005,12.0,6,0,5,1,1,30,3
116,12,2007,11.0,3,-1,5,2,1,30,3
579,6,2010,12.0,6,6209,3,2,1,30,3
233,35,2011,9.0,3,0,5,2,1,30,3
6,21,2010,20.0,1,0,1,1,1,70,3
0,52,2005,17.0,5,0,6,2,1,30,3
5307,3,2007,19.0,5,0,4,1,1,30,1
0,16,2006,13.0,3,0,6,2,1,30,3
1375,37,2011,15.0,2,0,4,2,1,30,2
6075,31,2006,20.0,7,0,3,1,1,60,3
30,1,2014,6.0,1,0,3,1,1,30,3
5375,6,2005,20.0,6,0,4,2,1,30,3
0,6,2012,8.0,1,0,5,2,3,30,3
1522,10,2012,11.0,3,5073,4,1,1,30,3
0,23,2013,17.0,4,0,6,2,1,60,3
0,13,2007,23.0,5,0,6,1,2,30,3
315,1,2007,11.0,4,3063,3,2,2,30,3
52,31,2011,16.0,4,52,3,2,1,40,3
256,46,2013,16.0,2,0,3,1,1,60,3
1307,10,2007,12.0,7,1307,4,1,1,30,2
0,20,2005,19.0,2,0,6,2,2,30,3
0,47,2007,8.0,2,0,5,2,1,30,3
5,21,2013,16.0,5,210,3,2,1,60,3
316,1,2014,19.0,4,0,3,2,1,30,3
30,50,2007,10.0,6,0,3,1,1,60,3
225,46,2011,11.0,7,0,3,3,1,30,3
4522,33,2013,2.0,7,0,6,1,1,60,3
0,47,2014,12.0,3,0,6,1,1,20,3
0,3,2005,11.0,3,0,6,2,2,60,3
90,95,2007,7.0,4,90,3,2,1,40,3
6008,31,2011,16.0,1,60,3,1,1,30,3
35,55,2006,14.0,6,0,3,1,1,70,3
7101,43,2007,8.0,3,7101,6,2,1,50,3
6144,13,2006,20.0,1,0,4,2,2,30,3
58,13,2006,17.0,3,0,3,6,1,30,3
92,94,2007,16.0,4,0,3,2,1,70,3
0,12,2010,13.0,7,0,6,2,2,30,3
453,20,2010,13.0,3,0,3,2,1,30,3
278,46,2011,15.0,7,0,3,2,1,50,3
30,45,2007,12.0,3,0,3,2,3,70,3
4518,63,2013,5.0,6,0,4,1,1,60,3
0,37,2012,19.0,5,0,6,2,1,30,3
0,3,2012,20.0,3,0,6,2,1,30,3
5217,6,2012,12.0,2,0,4,2,1,30,3
0,1,2012,21.0,1,0,6,2,1,30,3
638,13,2012,21.0,5,0,3,2,2,30,3
350,55,2012,6.0,3,0,3,2,3,30,3
39,52,2006,13.0,7,0,3,3,1,30,3
0,20,2007,12.0,7,0,6,1,1,30,3
73,97,2007,1.0,1,0,3,1,1,30,3
518,21,2007,8.0,6,0,3,2,1,30,3
961,91,2011,16.0,4,0,3,2,2,60,3
563,33,2012,12.0,4,0,3,4,3,30,3
510,34,2007,6.0,5,6786,3,2,1,30,3
0,55,2013,9.0,7,0,6,2,1,30,3
0,7,2013,17.0,3,0,6,1,2,30,2
635,14,2009,12.0,7,0,3,1,3,30,3
213,1,2007,7.0,3,0,4,1,1,30,3
0,35,2009,8.0,4,0,6,2,1,30,3
338,55,2006,23.0,2,0,3,4,4,50,1
56,6,2006,7.0,4,0,3,2,1,30,3
6159,13,2010,18.0,5,0,4,2,1,30,3
219,1,2012,10.0,7,219,3,2,1,30,3
7201,43,2006,22.0,7,7201,6,2,1,30,2
451,22,2014,9.0,5,451,3,2,2,40,3
23,47,2012,17.0,5,0,3,1,2,30,2
224,1,2014,17.0,4,0,3,2,1,30,3
198,40,2013,18.0,3,0,5,2,2,60,3
1,31,2005,21.0,6,0,3,1,1,70,3
51,7,2006,2.0,4,0,3,2,1,40,3
60,33,2011,12.0,7,0,3,2,1,40,3
689,17,2012,17.0,4,0,3,1,1,40,3
5425,60,2005,14.0,4,0,4,2,3,60,3
210,1,2014,13.0,5,0,3,4,1,30,3
733,98,2005,8.0,7,0,4,1,1,30,3
0,13,2013,18.0,6,0,6,2,1,30,3
6017,6,2007,17.0,1,0,3,2,2,40,3
0,4,2012,13.0,1,0,6,2,1,30,2
5,20,2007,13.0,2,0,1,1,1,70,3
4155,43,2007,0.0,7,0,3,2,1,40,3
38,22,2010,12.0,6,38,3,2,1,40,3
0,13,2006,19.0,6,0,6,1,1,30,3
527,21,2012,11.0,7,66,3,2,1,30,3
38,34,2006,15.0,3,7825,5,2,1,30,3
4540,40,2009,5.0,7,0,4,2,1,30,3
270,47,2014,8.0,3,0,3,2,1,30,3
9046,53,2010,21.0,2,654,5,2,1,30,3
4128,20,2014,17.0,1,0,4,1,1,60,2
52,32,2014,13.0,3,0,3,2,1,30,3
386,50,2011,17.0,6,0,3,2,1,40,3
50,7,2013,17.0,3,5156,3,2,1,30,3
58,4,2013,20.0,6,0,1,2,1,70,3
2028,47,2007,23.0,6,2110,4,2,2,30,3
438,63,2005,8.0,2,0,3,2,1,60,3
57,7,2013,22.0,7,0,3,1,1,50,2
647,13,2005,10.0,7,0,3,2,1,30,3
61,30,2009,17.0,4,0,3,2,1,40,3
6009,31,2006,20.0,5,6009,3,2,2,30,3
0,31,2009,12.0,2,0,6,2,2,30,3
565,5,2014,23.0,7,0,3,1,1,50,3
3212,1,2013,4.0,4,0,3,1,1,30,3
118,17,2014,18.0,5,0,5,1,1,30,3
0,5,2012,7.0,5,0,6,2,1,30,3
0,16,2005,16.0,4,0,6,1,1,30,3
0,46,2009,13.0,2,0,6,2,2,30,3
0,62,2011,14.0,4,0,6,1,1,30,3
165,12,2007,17.0,4,0,3,1,1,60,2
725,14,2007,17.0,4,0,5,1,1,30,3
0,14,2005,18.0,5,0,6,1,1,30,3
0,13,2014,18.0,1,0,6,1,1,30,2
0,1,2005,7.0,4,0,6,1,1,30,2
0,16,2013,23.0,4,0,6,1,1,60,2
200,1,2012,15.0,6,0,3,1,1,30,3
0,31,2012,18.0,6,0,6,2,1,30,3
295,35,2014,17.0,3,0,5,1,1,30,3
4176,20,2006,7.0,5,0,4,2,2,30,3
6097,14,2013,18.0,2,0,4,2,1,30,3
612,36,2006,17.0,3,0,5,1,1,30,3
137,42,2007,18.0,5,1352,3,2,1,30,3
0,62,2005,16.0,3,0,6,2,1,30,3
414,41,2012,7.0,5,0,3,3,3,70,3
1257,12,2006,14.0,1,0,4,2,1,60,3
0,20,2014,11.0,7,0,6,2,1,30,3
3204,1,2005,9.0,6,0,3,2,1,30,3
4040,20,2005,15.0,3,0,3,3,1,30,3
7006,43,2005,22.0,4,7006,6,2,1,40,3
1174,16,2012,13.0,6,1033,3,2,2,40,3
60,31,2006,16.0,3,0,3,1,1,30,3
6094,14,2013,0.0,7,0,4,1,1,60,3
0,62,2005,17.0,2,0,6,3,4,30,2
217,45,2011,15.0,7,0,3,2,1,40,3
19,12,2006,15.0,6,0,3,2,1,60,3
3183,50,2006,18.0,2,0,4,1,1,30,3
0,1,2007,21.0,7,0,5,1,2,30,3
4037,20,2010,14.0,2,0,3,3,2,30,3
235,1,2011,19.0,6,235,4,2,1,30,3
2195,47,2012,13.0,1,0,4,2,1,30,3
655,13,2007,17.0,2,0,3,2,2,40,2
595,21,2007,8.0,2,0,6,2,1,30,3
5013,21,2011,16.0,1,0,3,2,1,60,3
0,97,2010,14.0,6,0,6,2,1,30,2
302,1,2006,19.0,7,3212,3,2,2,30,3
0,47,2005,15.0,2,0,6,2,1,30,2
0,62,2007,15.0,2,4181,6,2,1,40,3
5111,30,2010,5.0,6,0,3,1,1,30,3
12,1,2013,19.0,6,12,3,2,1,50,3
327,43,2007,15.0,3,0,3,1,1,30,3
373,50,2009,12.0,6,0,3,2,2,60,3
500,21,2010,18.0,7,0,3,2,3,70,3
345,54,2011,18.0,5,287,3,2,1,40,3
3021,44,2006,17.0,2,0,3,2,1,60,2
9046,53,2011,17.0,3,9045,5,2,1,30,3
0,14,2014,19.0,2,0,6,1,1,30,2
28,46,2014,16.0,7,0,3,2,5,30,3
27,44,2011,11.0,6,0,3,3,1,40,2
3668,45,2010,17.0,4,0,6,2,2,30,3
0,6,2014,17.0,5,0,5,1,1,30,3
207,1,2009,18.0,5,209,3,1,1,30,3
3,1,2007,18.0,4,0,3,2,1,30,3
54,23,2012,13.0,1,0,5,1,1,60,3
576,6,2010,23.0,6,0,3,2,1,30,3
0,35,2009,17.0,1,0,6,1,1,30,2
127,14,2005,17.0,4,0,5,2,1,30,3
577,6,2013,16.0,1,0,3,2,3,30,3
0,1,2005,18.0,5,0,6,2,1,30,3
688,11,2009,15.0,6,0,3,2,2,60,3
5139,5,2011,11.0,2,0,3,2,1,40,3
0,50,2006,15.0,5,0,6,2,1,30,3
0,20,2005,17.0,3,0,6,2,2,30,3
671,4,2005,9.0,6,0,3,2,1,30,3
10,1,2007,19.0,3,0,3,2,1,40,3
1248,16,2006,20.0,5,1251,4,2,1,60,3
4064,62,2011,15.0,3,0,3,1,1,30,3
0,44,2013,16.0,2,0,6,2,1,60,3
454,22,2009,19.0,4,0,3,2,1,60,3
933,94,2005,17.0,3,0,4,2,1,30,3
4150,46,2013,14.0,4,0,6,2,1,30,3
0,6,2011,17.0,4,0,6,1,1,30,3
0,54,2012,9.0,5,403,6,1,1,30,3
182,11,2010,9.0,6,0,3,1,1,30,3
0,97,2010,13.0,6,8,6,2,2,30,3
0,17,2009,1.0,7,0,6,2,1,30,3
4069,63,2009,15.0,3,0,3,1,2,60,3
0,52,2006,10.0,4,0,6,2,1,30,3
1104,32,2010,18.0,5,0,3,1,1,60,3
238,1,2009,19.0,1,24,3,2,1,30,3
0,20,2005,13.0,6,4210,6,2,1,30,3
271,44,2005,17.0,4,0,1,2,1,70,3
406,1,2005,23.0,7,406,3,2,1,40,3
3,1,2011,11.0,7,302,3,2,1,30,3
367,52,2005,8.0,2,1,3,2,1,30,3
0,44,2014,13.0,3,0,6,1,1,30,3
0,7,2005,11.0,6,0,6,2,3,60,3
0,20,2009,14.0,2,0,6,2,1,30,3
11,1,2011,15.0,4,134,3,1,1,30,3
40,53,2011,10.0,6,40,3,2,1,40,2
6195,14,2006,17.0,2,0,3,2,1,60,3
5,20,2007,17.0,5,0,1,2,2,70,3
1001,41,2005,5.0,4,0,3,1,2,60,3
255,46,2011,19.0,4,0,4,2,2,50,3
3333,44,2012,10.0,3,0,4,2,1,30,3
24,1,2007,16.0,3,0,3,2,1,30,3
49,22,2010,15.0,6,0,3,2,2,60,2
1322,10,2012,11.0,6,186,4,2,1,40,3
0,95,2006,17.0,5,0,6,2,1,30,2
0,6,2005,13.0,6,0,5,1,1,30,3
0,21,2009,22.0,1,0,6,2,1,30,3
0,6,2006,14.0,4,0,6,2,1,30,3
0,44,2012,13.0,6,0,6,2,1,40,3
0,1,2009,15.0,3,0,6,1,1,30,3
62,13,2007,7.0,7,0,1,1,1,70,3
0,62,2010,18.0,6,0,6,2,1,30,3
0,4,2012,13.0,6,0,6,1,1,20,3
653,13,2007,11.0,6,0,3,1,1,30,2
4413,60,2005,22.0,6,0,4,2,2,60,3
4600,61,2009,15.0,5,0,4,3,2,30,3
1047,35,2009,12.0,4,0,4,3,3,30,3
14,35,2009,11.0,6,0,3,2,1,70,3
586,4,2013,17.0,2,0,3,2,1,30,3
0,44,2014,12.0,6,0,6,2,1,30,3
4057,52,2013,17.0,3,0,4,2,1,40,3
56,7,2007,12.0,5,0,3,2,1,40,3
385,50,2014,9.0,5,380,3,2,1,30,3
444,21,2011,12.0,7,444,3,2,2,30,3
184,10,2006,22.0,4,0,3,1,1,70,3
630,36,2013,17.0,6,0,5,2,1,30,2
13,1,2009,22.0,2,0,3,2,2,40,3
60,6,2014,13.0,4,0,1,2,1,70,3
235,1,2014,16.0,1,0,4,2,1,30,2
720,95,2011,9.0,4,701,3,2,1,70,3
4361,54,2009,7.0,6,0,3,3,1,30,3
677,4,2005,8.0,6,0,3,2,1,30,3
104,54,2012,17.0,5,103,5,1,1,60,3
62,6,2012,7.0,3,0,3,2,2,30,3
7149,43,2007,10.0,4,-1,6,1,1,60,3
0,35,2005,8.0,3,0,6,1,1,30,3
4127,1,2013,12.0,4,0,3,2,1,30,3
1235,42,2011,12.0,2,0,5,2,2,30,3
4106,20,2006,17.0,2,0,4,2,1,30,3
629,13,2014,16.0,7,0,3,2,1,30,3
180,16,2011,9.0,5,0,3,2,4,70,2
0,1,2009,15.0,3,0,6,2,1,30,3
320,45,2006,18.0,1,324,3,2,2,40,3
698,95,2011,8.0,6,0,3,3,2,60,3
1189,32,2013,9.0,2,0,4,2,1,60,3
80,97,2006,22.0,5,8,1,2,1,50,3
647,13,2012,15.0,7,0,3,2,1,30,3
201,48,2010,17.0,2,3211,3,2,1,30,3
690,11,2009,11.0,7,0,3,2,1,30,3
1120,37,2014,12.0,7,0,3,2,1,30,3
6180,6,2012,19.0,5,0,4,2,1,30,3
186,35,2005,20.0,5,0,5,2,1,30,2
113,1,2013,8.0,5,0,4,2,1,30,3
0,6,2007,19.0,6,0,5,3,1,30,3
455,1,2010,17.0,6,0,4,2,1,30,3
0,22,2014,13.0,7,0,6,1,1,30,3
3300,50,2013,17.0,2,721,4,2,1,30,3
5127,20,2007,17.0,1,5127,3,1,1,30,3
2173,46,2005,16.0,2,0,4,1,1,30,3
698,37,2013,13.0,1,698,5,2,1,30,3
0,22,2007,12.0,4,0,6,2,1,30,3
406,1,2009,17.0,5,0,3,3,4,50,3
1,30,2010,15.0,6,1,1,2,1,70,3
6181,13,2012,15.0,5,650,3,2,2,30,3
0,1,2005,11.0,6,0,5,2,1,30,3
65,12,2007,18.0,6,0,3,3,1,60,3
3270,43,2006,23.0,6,7504,4,1,1,40,3
52,30,2014,11.0,7,0,3,2,1,40,3
0,54,2006,11.0,5,0,6,2,1,30,3
6045,6,2005,14.0,6,0,3,2,5,30,3
6,23,2006,8.0,4,0,1,2,2,70,3
0,44,2011,19.0,3,0,6,2,1,30,3
109,1,2005,4.0,3,155,3,2,1,50,3
0,54,2013,14.0,3,0,6,2,1,30,3
0,5,2005,12.0,4,0,5,1,1,30,3
465,61,2014,5.0,6,0,3,1,1,40,3
6165,12,2014,18.0,7,0,4,2,1,30,3
672,6,2012,5.0,6,0,3,2,1,50,3
177,34,2014,18.0,6,8084,5,2,1,30,3
107,1,2005,19.0,5,0,3,1,1,30,3
1,12,2006,15.0,3,66,3,1,1,70,3
421,43,2013,12.0,4,1069,3,2,1,70,3
0,1,2013,17.0,7,0,6,2,2,30,3
0,1,2010,18.0,7,0,6,2,1,30,3
5254,4,2012,6.0,2,0,4,2,1,30,3
20,46,2007,8.0,5,0,1,1,1,70,3
6001,40,2005,22.0,5,1040,3,2,1,30,2
5102,6,2005,21.0,4,0,3,2,1,30,3
0,6,2005,21.0,2,0,6,2,1,30,3
1027,53,2006,11.0,2,0,6,2,1,20,3
236,10,2010,9.0,6,0,6,1,1,30,3
21,1,2006,16.0,1,0,3,2,2,30,3
469,62,2010,10.0,5,0,3,1,1,30,3
61,14,2011,9.0,3,6087,3,2,2,40,3
1010,1,2013,17.0,5,0,3,2,1,30,2
0,55,2011,12.0,7,3049,6,2,1,30,2
0,6,2007,16.0,5,0,6,2,1,30,3
925,37,2011,17.0,3,0,5,2,1,30,2
0,4,2011,16.0,5,0,6,2,1,30,3
426,33,2012,18.0,5,563,3,3,1,40,3
0,6,2010,14.0,3,0,5,1,1,30,2
0,44,2006,16.0,3,0,6,2,1,30,3
0,6,2010,18.0,6,0,6,1,1,30,2
124,1,2006,0.0,3,0,3,3,2,30,3
500,21,2006,3.0,7,500,3,1,2,70,3
0,16,2005,18.0,6,0,6,1,1,30,2
0,52,2005,15.0,4,0,6,2,1,30,3
639,32,2013,18.0,4,0,5,2,3,60,3
154,1,2014,14.0,7,0,4,1,1,30,3
63,16,2006,9.0,5,0,3,2,1,40,3
0,42,2005,19.0,3,0,6,2,1,30,3
455,1,2012,14.0,6,0,4,2,2,30,3
6181,13,2010,21.0,5,0,3,1,1,30,3
82,96,2010,14.0,5,0,3,6,3,60,2
334,44,2014,8.0,5,2177,3,2,1,40,3
4032,40,2006,10.0,3,0,4,3,1,30,3
365,54,2011,12.0,6,20,3,2,1,60,3
30,54,2009,23.0,1,0,3,2,2,60,3
0,44,2010,19.0,3,325,6,2,1,30,3
614,31,2012,11.0,6,1,3,2,1,30,3
908,37,2009,10.0,3,0,5,3,1,30,1
1,14,2011,11.0,2,0,1,3,2,70,2
217,45,2009,22.0,5,2022,3,2,2,40,3
244,45,2012,8.0,6,233,3,2,4,30,2
757,97,2007,11.0,4,0,4,2,1,30,3
628,14,2011,10.0,5,0,5,2,2,30,3
0,1,2005,11.0,7,0,6,3,1,30,3
229,1,2014,7.0,4,0,4,2,1,30,3
197,41,2005,9.0,3,-1,4,2,2,40,3
0,32,2006,16.0,4,-1,6,1,1,30,3
0,50,2012,17.0,2,0,6,2,1,30,3
60,31,2005,17.0,3,180,3,1,1,30,3
314,1,2007,8.0,5,0,4,4,1,30,2
13,42,2014,16.0,6,0,3,2,1,30,3
57,6,2011,13.0,5,0,3,1,1,30,3
52,30,2009,10.0,4,0,3,1,1,70,2
0,62,2005,6.0,2,0,6,1,1,60,3
34,30,2010,15.0,5,0,5,1,1,40,3
22,47,2006,20.0,6,0,3,2,2,60,3
0,47,2011,20.0,3,0,5,2,2,30,3
0,14,2005,16.0,3,0,6,2,1,30,3
1,31,2006,12.0,1,57,3,2,1,60,2
595,3,2013,13.0,4,0,3,2,1,60,3
401,1,2005,10.0,6,201,3,2,1,30,3
683,4,2009,21.0,6,0,3,1,1,30,3
0,5,2012,21.0,6,0,6,1,1,30,3
5119,60,2007,16.0,4,0,3,2,1,30,3
202,1,2009,9.0,4,0,3,2,1,30,3
0,30,2005,15.0,6,0,6,1,1,30,2
2028,45,2005,14.0,1,0,4,2,1,30,3
402,1,2010,17.0,5,402,3,2,1,30,3
461,20,2012,18.0,5,461,3,2,2,30,3
6,6,2007,20.0,7,5408,3,2,1,40,3
0,30,2011,15.0,2,0,6,3,9,30,3
4,1,2011,18.0,3,0,3,1,1,30,3
0,16,2006,16.0,1,0,6,2,1,30,3
0,1,2011,19.0,4,0,5,1,1,30,3
5063,6,2010,7.0,1,5063,3,1,1,30,3
3036,54,2006,7.0,1,0,4,2,2,30,3
3335,44,2014,20.0,6,0,4,2,2,30,3
187,10,2007,18.0,7,136,3,1,1,40,3
0,6,2005,13.0,4,6175,6,5,1,30,3
470,60,2006,23.0,6,0,3,1,1,30,2
870,36,2010,15.0,3,0,5,1,2,60,2
46,31,2010,16.0,6,0,3,2,1,60,3
456,22,2009,23.0,7,0,3,2,1,60,3
0,97,2013,7.0,4,77,6,2,1,30,3
301,10,2005,14.0,7,0,5,1,1,60,3
0,50,2005,15.0,5,0,6,1,1,30,3
2203,33,2012,22.0,6,1359,6,3,1,30,3
5166,7,2014,15.0,5,0,4,2,1,30,3
4061,52,2009,12.0,4,4461,4,2,1,30,3
483,63,2006,12.0,4,0,3,3,1,60,3
1,1,2009,10.0,7,41,3,2,2,50,3
10,1,2006,9.0,4,0,3,2,1,30,3
0,14,2011,9.0,4,0,6,2,3,30,3
0,1,2006,8.0,4,3,6,2,2,30,3
274,46,2009,7.0,5,0,3,2,1,30,3
165,1,2010,17.0,2,0,4,1,1,30,3
57,6,2013,17.0,5,0,3,2,1,30,3
0,13,2006,18.0,7,0,6,1,1,30,3
140,36,2011,15.0,7,0,3,2,1,30,3
6,4,2010,14.0,6,601,1,2,1,70,3
34,20,2009,12.0,2,0,3,3,1,30,3
6,40,2011,17.0,5,0,3,3,1,60,3
47,35,2006,23.0,7,1073,3,2,3,30,3
1318,10,2012,19.0,3,1312,4,2,1,30,2
0,50,2014,22.0,7,0,6,2,1,30,2
0,44,2010,13.0,1,0,6,1,1,30,2
110,10,2011,7.0,3,69,5,2,1,50,2
307,1,2014,2.0,1,308,3,2,1,30,3
65,12,2006,21.0,3,6255,3,2,2,40,3
6103,33,2007,9.0,6,6101,5,2,1,30,3
1060,42,2006,1.0,7,0,3,1,1,40,2
3066,55,2011,21.0,6,0,3,2,1,30,3
62,13,2010,19.0,7,606,1,2,1,50,3
259,47,2010,16.0,6,0,3,2,3,30,3
422,43,2013,21.0,7,0,3,1,1,50,2
1,33,2007,7.0,4,0,3,2,3,70,3
420,43,2014,22.0,2,0,3,1,1,50,3
3,44,2012,13.0,2,0,3,1,2,30,3
4449,43,2011,15.0,6,0,4,1,1,60,3
503,1,2012,15.0,6,0,3,2,1,30,3
13,42,2014,13.0,6,13,3,1,4,40,3
0,62,2012,21.0,3,0,6,1,1,30,3
6121,32,2010,13.0,3,606,3,4,1,30,3
2212,1,2007,9.0,7,0,3,1,2,30,3
377,50,2005,6.0,1,0,3,1,1,60,3
5051,21,2011,0.0,6,0,4,1,2,30,3
619,30,2009,9.0,5,0,3,1,1,30,3
186,35,2011,16.0,2,0,5,2,1,40,3
610,31,2013,18.0,2,0,3,2,1,30,3
155,35,2013,20.0,4,0,5,1,1,60,2
0,12,2007,10.0,6,0,6,2,1,30,3
0,20,2005,5.0,3,0,6,2,1,30,3
308,1,2011,9.0,5,0,4,1,2,30,3
0,1,2006,18.0,3,0,5,1,1,30,3
0,5,2012,17.0,3,57,6,1,1,30,2
380,50,2014,20.0,1,0,3,2,1,70,3
505,40,2010,2.0,1,0,3,1,1,40,2
1206,16,2012,16.0,6,0,4,2,1,30,3
548,60,2014,8.0,4,0,3,1,1,60,3
2085,43,2007,11.0,3,2085,6,2,2,30,3
223,1,2005,8.0,5,0,3,2,1,30,3
17,41,2009,16.0,1,807,6,2,1,30,3
120,42,2006,16.0,6,0,3,2,1,60,2
1231,10,2009,8.0,4,1231,3,3,1,30,3
704,95,2012,6.0,2,0,4,1,1,30,3
6,33,2007,17.0,4,2647,3,3,1,30,2
4111,46,2014,15.0,2,0,6,2,1,30,3
0,7,2007,15.0,6,0,6,1,1,30,3
749,97,2005,10.0,4,0,3,4,1,30,3
956,92,2006,23.0,6,0,3,1,1,40,2
6021,31,2009,19.0,2,0,4,1,1,30,2
1428,35,2012,17.0,4,0,4,1,1,30,3
228,46,2011,15.0,4,0,3,4,6,50,3
4052,52,2009,14.0,4,0,4,1,1,30,3
202,1,2005,16.0,6,310,3,2,1,30,3
0,50,2006,15.0,4,0,6,1,1,30,3
70,45,2007,16.0,6,0,5,1,1,50,3
1,1,2011,13.0,2,0,3,2,1,30,3
628,14,2009,18.0,7,0,3,1,1,30,3
326,10,2013,17.0,5,326,5,1,1,30,3
133,42,2007,1.0,7,0,3,1,5,60,3
345,54,2009,4.0,1,0,3,1,1,60,3
317,1,2010,22.0,3,4,4,2,3,40,3
421,46,2006,15.0,3,0,5,1,1,30,3
191,10,2011,9.0,5,191,3,2,1,30,3
490,63,2006,17.0,5,0,3,1,1,30,3
380,50,2010,3.0,7,0,3,2,5,30,3
219,1,2012,18.0,1,0,3,3,1,30,3
5051,21,2007,9.0,6,0,4,2,1,30,3
27,44,2007,8.0,3,0,1,3,1,70,3
507,1,2011,14.0,2,507,4,2,1,30,3
40,1,2012,18.0,2,4000,3,1,1,40,2
49,22,2012,15.0,6,0,3,2,4,50,3
781,97,2007,7.0,3,0,4,2,1,30,3
52,32,2012,14.0,4,0,3,2,1,30,3
