1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
0,30,2014,5.0,4,0,6,2,1,30,0
61,12,2011,7.0,1,0,3,1,1,60,1
2194,47,2011,9.0,4,0,4,3,1,30,0
1,95,2014,19.0,3,0,3,2,1,70,0
1158,42,2013,16.0,6,0,3,2,2,30,1
0,62,2005,13.0,4,0,6,2,1,30,1
0,5,2005,12.0,4,0,5,1,1,30,1
129,42,2005,23.0,3,0,3,3,2,40,0
149,41,2011,19.0,4,54,5,2,1,30,0
362,54,2013,12.0,5,0,3,3,2,40,0
267,47,2012,9.0,4,0,3,2,2,60,0
607,33,2010,14.0,2,8605,3,2,1,40,0
6,40,2005,15.0,3,0,3,1,1,30,1
5080,21,2005,19.0,1,52,4,1,1,30,0
5199,33,2013,13.0,7,0,3,1,4,60,0
0,1,2011,15.0,4,0,5,2,1,30,1
18,16,2007,14.0,7,0,3,2,1,60,0
580,6,2011,16.0,4,0,3,2,1,60,1
25,41,2006,17.0,2,0,1,2,1,70,1
0,47,2010,20.0,5,0,6,2,1,30,0
595,3,2014,17.0,4,5306,3,3,1,70,1
9076,10,2005,17.0,4,0,6,2,2,50,1
9119,92,2005,8.0,4,0,4,2,1,30,1
6135,14,2010,19.0,7,428,3,2,3,30,0
35,55,2007,19.0,7,0,3,4,2,60,0
23,1,2010,23.0,5,0,3,2,1,30,0
5395,7,2012,16.0,2,0,4,2,2,60,0
26,46,2011,14.0,4,0,3,3,2,60,1
0,44,2007,21.0,2,0,6,1,1,30,1
0,1,2012,21.0,2,0,5,2,1,30,1
6135,14,2009,12.0,4,109,3,2,1,50,1
433,53,2012,17.0,4,0,3,1,1,60,0
0,42,2011,15.0,6,0,6,3,1,30,1
1231,10,2013,17.0,4,0,3,2,2,30,1
0,5,2006,8.0,3,0,6,1,1,30,1
4006,54,2007,19.0,1,0,4,2,3,40,0
570,5,2014,19.0,7,0,3,1,1,30,0
0,52,2010,8.0,7,0,6,2,1,40,1
5242,4,2009,11.0,3,570,4,1,1,40,1
5111,30,2012,8.0,3,516,3,2,1,40,1
146,36,2013,18.0,3,47,3,3,2,60,0
5152,60,2007,11.0,1,0,3,2,1,30,0
41,7,2011,7.0,1,205,3,2,1,40,1
0,36,2010,14.0,4,0,6,2,1,30,1
465,61,2014,5.0,6,0,3,1,1,40,1
442,22,2010,15.0,3,0,3,1,1,40,1
4060,52,2009,18.0,4,0,4,2,1,30,1
52,31,2010,13.0,4,6514,3,1,1,40,1
0,12,2006,6.0,4,0,6,2,1,30,0
700,95,2014,8.0,2,702,3,2,1,30,0
505,40,2005,21.0,2,0,3,2,1,30,1
4030,20,2006,15.0,1,0,3,1,1,30,1
5032,7,2014,15.0,5,0,3,2,1,30,1
607,33,2005,17.0,2,0,3,1,4,70,0
603,35,2006,10.0,6,0,3,1,1,30,0
54,21,2009,17.0,5,50,6,2,1,30,1
3829,45,2012,9.0,3,0,6,2,1,30,1
0,6,2011,17.0,5,0,6,3,4,30,1
0,7,2011,23.0,4,0,6,2,1,30,1
64,12,2012,5.0,6,0,3,1,2,70,0
62,13,2014,2.0,7,0,1,1,1,70,0
4,54,2013,16.0,6,0,1,2,1,70,1
565,5,2010,14.0,3,0,3,3,1,30,1
516,30,2012,12.0,7,0,3,1,1,70,1
4330,63,2005,15.0,4,0,4,2,2,30,1
1405,10,2010,16.0,1,0,4,2,1,30,1
1,10,2010,7.0,5,0,3,1,3,70,0
612,31,2012,20.0,6,119,3,2,5,30,0
4226,62,2012,19.0,7,4265,3,1,3,50,1
312,1,2007,8.0,3,312,3,1,1,30,0
425,20,2011,8.0,3,41,4,2,1,30,1
5123,34,2009,15.0,2,0,3,1,1,30,0
0,42,2005,14.0,7,0,6,1,1,60,0
48,62,2006,17.0,6,0,3,1,1,30,1
458,22,2012,15.0,3,0,3,3,2,60,0
0,44,2009,15.0,6,0,6,1,1,30,0
0,47,2007,12.0,3,0,6,3,2,40,1
0,20,2006,9.0,3,4217,6,1,1,30,0
2064,46,2010,17.0,4,0,4,1,1,30,0
570,4,2009,18.0,4,0,3,2,1,30,1
537,7,2012,12.0,5,0,3,3,2,30,0
0,97,2012,15.0,3,0,6,2,1,30,0
96,92,2013,14.0,1,9013,3,2,2,60,0
4020,1,2012,16.0,7,4020,3,1,1,40,0
94,93,2005,11.0,5,0,3,3,1,60,0
4120,46,2013,9.0,5,0,6,2,1,30,1
259,47,2012,18.0,6,2187,3,2,1,70,1
3349,43,2006,13.0,3,7515,4,1,1,30,0
818,97,2011,10.0,2,0,3,2,1,30,1
0,13,2011,23.0,3,645,6,3,3,30,0
594,33,2014,11.0,6,47,3,2,1,30,1
90,93,2006,12.0,1,0,3,2,1,40,0
680,4,2007,20.0,1,0,3,1,1,30,0
3218,1,2013,1.0,6,0,3,1,1,30,0
548,7,2012,14.0,2,0,3,2,1,30,1
1223,12,2012,7.0,4,162,4,2,2,60,1
0,17,2010,16.0,1,0,6,2,1,30,1
0,20,2013,21.0,2,0,6,2,3,30,1
28,46,2011,17.0,1,0,3,2,1,30,0
444,20,2010,17.0,7,428,3,2,1,50,1
3,45,2005,21.0,1,0,3,1,1,50,0
298,35,2007,17.0,1,0,5,2,1,30,1
2102,47,2007,11.0,5,0,3,1,1,30,1
0,13,2010,15.0,2,0,6,2,1,30,1
730,14,2009,4.0,1,0,5,3,1,30,1
96,92,2007,1.0,5,0,3,1,1,60,1
70,41,2007,19.0,6,69,5,1,1,30,1
0,1,2005,21.0,5,5,6,2,1,30,1
0,42,2005,20.0,5,0,6,2,3,30,0
3414,54,2014,8.0,4,0,4,2,2,30,1
0,44,2011,21.0,5,0,6,2,1,30,0
1027,42,2006,17.0,2,0,4,2,1,30,1
7210,12,2010,15.0,4,0,6,1,1,20,1
0,30,2007,15.0,7,0,6,2,1,30,1
12,34,2007,19.0,4,0,5,2,1,60,1
4067,62,2007,9.0,7,0,3,4,4,30,1
65,13,2006,11.0,2,0,3,2,1,30,1
3119,52,2007,12.0,7,0,4,4,2,30,0
0,95,2010,8.0,5,0,6,2,1,30,1
689,17,2011,6.0,4,19,3,1,1,70,0
0,1,2012,18.0,6,0,6,4,1,30,1
3125,50,2014,11.0,6,0,3,2,1,30,1
4152,46,2009,19.0,4,0,6,2,1,30,1
0,13,2014,20.0,2,0,6,2,4,40,0
5412,4,2010,7.0,2,585,4,2,1,30,1
500,21,2010,11.0,1,0,3,2,1,70,0
390,54,2005,17.0,7,-1,4,2,1,60,0
0,20,2010,16.0,3,0,6,1,1,30,0
1224,12,2012,10.0,4,0,4,1,1,30,1
206,1,2014,15.0,4,0,3,2,1,30,1
258,46,2010,11.0,6,0,3,1,1,30,0
0,94,2012,11.0,3,921,6,2,2,40,0
0,1,2011,9.0,2,0,6,2,2,30,1
0,44,2006,16.0,3,0,6,2,1,30,1
135,10,2006,16.0,1,135,6,2,1,30,0
1,31,2006,20.0,4,0,3,2,2,70,1
1065,37,2007,15.0,4,0,3,2,2,60,0
503,1,2014,6.0,2,0,3,2,1,30,0
35,55,2013,4.0,1,0,3,2,1,30,0
11,1,2007,17.0,3,1202,3,1,1,30,0
361,50,2010,16.0,2,0,3,2,6,60,0
320,41,2014,13.0,6,432,6,3,2,30,1
877,97,2005,16.0,3,0,3,1,1,30,0
0,1,2009,14.0,7,0,6,1,1,30,0
7119,33,2005,17.0,4,8427,5,2,1,30,0
2165,47,2006,20.0,3,0,4,1,1,60,1
0,40,2014,18.0,6,0,6,2,1,60,1
0,31,2009,23.0,4,0,6,1,1,30,0
143,36,2011,12.0,7,0,3,2,1,60,0
5262,4,2009,20.0,6,0,4,2,1,30,1
28,46,2011,21.0,5,28,3,2,1,30,0
9520,10,2006,18.0,7,0,6,1,1,30,0
1201,12,2014,14.0,7,0,6,1,1,30,0
1044,17,2007,8.0,4,0,3,2,1,40,1
1237,16,2014,15.0,2,0,4,3,1,30,1
7517,43,2014,8.0,4,7517,6,2,1,30,1
2128,45,2011,7.0,5,0,4,1,2,30,0
0,20,2012,7.0,2,38,6,2,1,30,0
3036,1,2011,18.0,2,0,3,1,1,30,0
565,5,2014,23.0,7,0,3,1,1,50,1
0,1,2007,16.0,4,0,5,2,1,30,0
621,14,2013,13.0,3,0,3,1,1,30,1
0,1,2014,17.0,6,0,5,2,1,30,1
0,6,2014,23.0,6,0,6,1,1,30,0
0,35,2010,16.0,4,0,6,2,1,30,1
0,47,2010,12.0,6,0,6,2,1,30,0
6,7,2011,16.0,4,0,1,2,1,70,1
0,1,2012,17.0,3,0,5,1,1,30,1
251,1,2009,11.0,5,0,4,1,1,30,0
45,34,2013,10.0,6,0,3,3,1,70,1
133,42,2005,4.0,1,120,3,1,3,70,0
169,12,2010,11.0,2,324,3,2,2,60,0
53,5,2011,17.0,2,0,1,4,2,70,0
0,1,2012,19.0,3,0,5,2,1,30,1
0,97,2009,13.0,4,0,6,2,1,30,0
406,1,2012,0.0,7,0,3,1,1,50,0
6,7,2010,20.0,1,0,1,2,1,70,1
1352,42,2007,17.0,4,0,4,2,1,30,0
342,44,2012,16.0,2,0,3,2,1,50,0
72,21,2006,20.0,4,0,6,1,1,30,0
49,22,2010,12.0,1,0,3,1,2,30,0
0,63,2011,21.0,5,0,6,1,2,60,1
4189,22,2012,19.0,4,0,3,1,1,70,0
0,42,2011,17.0,4,0,6,2,1,30,1
7,98,2011,19.0,3,6318,3,1,3,60,0
6135,14,2009,15.0,6,0,3,1,1,40,1
0,95,2012,0.0,5,0,6,1,1,30,0
9124,96,2012,10.0,4,0,4,2,1,60,0
5268,4,2009,18.0,2,0,4,2,1,30,0
1,31,2010,20.0,4,0,3,1,1,70,0
182,11,2011,16.0,4,0,3,2,1,30,0
5276,5,2014,10.0,6,0,4,2,1,30,1
0,42,2014,15.0,5,0,6,2,1,30,1
0,95,2014,7.0,1,0,6,1,1,20,0
723,14,2009,16.0,6,0,5,2,1,30,1
7408,43,2010,8.0,1,7408,6,1,1,30,1
6045,6,2005,14.0,6,0,3,2,5,30,1
6,23,2007,17.0,6,0,1,2,1,70,0
4500,34,2009,14.0,4,4500,3,2,4,30,1
219,1,2009,16.0,7,0,3,3,2,30,0
61,13,2005,19.0,7,659,3,3,1,60,0
0,1,2010,21.0,6,0,5,3,2,30,1
701,95,2014,9.0,5,0,3,2,1,30,0
6,6,2011,7.0,4,6010,3,2,1,30,1
420,43,2013,23.0,4,0,3,2,1,20,0
143,37,2005,2.0,1,9999,3,2,3,60,1
0,46,2005,15.0,7,0,6,2,2,60,1
0,4,2011,14.0,7,0,6,1,1,30,0
0,1,2014,13.0,1,0,6,2,1,30,1
361,54,2006,12.0,3,0,3,2,1,60,0
23,47,2009,13.0,7,2066,3,2,1,30,0
10,1,2013,17.0,5,0,3,2,1,30,1
173,50,2014,17.0,4,5,5,2,1,40,0
272,44,2010,9.0,7,0,3,3,1,60,1
84,96,2006,9.0,2,0,3,1,2,60,0
1,1,2014,10.0,6,0,3,2,1,30,1
27,47,2006,7.0,4,0,3,2,1,40,1
652,41,2006,13.0,3,813,4,2,1,30,1
195,41,2014,22.0,2,0,4,1,1,30,1
61,4,2006,0.0,1,65,1,1,2,70,0
289,46,2013,6.0,5,0,3,2,1,50,1
548,60,2012,16.0,2,0,3,1,1,30,0
0,52,2007,8.0,5,0,6,1,1,30,1
9080,95,2011,13.0,4,0,4,1,1,60,0
4,54,2010,10.0,2,159,3,2,1,60,0
4100,20,2009,16.0,7,0,4,2,1,30,1
0,3,2012,12.0,3,0,6,2,2,60,1
429,53,2010,18.0,6,536,3,2,1,30,1
0,5,2012,15.0,5,0,6,1,2,30,0
1000,1,2007,1.0,1,110,3,1,1,30,0
0,97,2012,0.0,2,0,6,2,1,30,0
0,14,2014,7.0,6,0,6,2,1,30,1
0,1,2012,16.0,2,0,5,2,3,30,1
0,63,2010,19.0,4,0,6,1,3,60,0
271,1,2012,17.0,7,0,4,2,1,30,0
0,7,2012,0.0,1,0,6,3,1,30,0
100,43,2014,17.0,1,0,6,1,1,30,0
3,44,2012,23.0,2,275,3,2,1,30,1
6095,95,2014,10.0,7,1,3,2,2,30,1
24,47,2011,16.0,6,27,3,2,1,40,1
53,22,2005,16.0,5,0,3,2,2,60,0
2,46,2014,11.0,7,255,3,2,1,70,1
0,97,2011,13.0,4,0,6,1,1,30,1
61,14,2013,21.0,3,0,3,2,3,30,1
274,46,2007,12.0,3,0,3,1,1,40,0
602,41,2006,17.0,5,136,3,2,1,30,1
6033,13,2007,9.0,7,0,3,1,1,60,1
283,47,2007,17.0,5,0,3,1,1,30,0
721,97,2014,21.0,5,0,3,1,1,30,1
4600,20,2009,12.0,4,0,3,1,1,30,1
74,98,2005,4.0,2,0,2,1,1,70,0
31,44,2012,19.0,5,0,3,3,1,70,0
27,47,2006,17.0,4,2132,3,2,2,70,0
461,20,2014,10.0,7,4101,3,2,1,30,0
670,34,2005,21.0,1,0,4,1,1,60,0
5392,7,2007,14.0,4,0,4,2,1,60,0
515,30,2013,17.0,3,0,3,1,3,50,1
6,4,2014,13.0,4,0,3,2,1,40,0
1033,16,2007,16.0,3,0,3,2,2,40,1
0,1,2011,8.0,4,0,5,1,1,30,1
57,31,2010,14.0,3,60,3,2,1,40,1
629,13,2014,12.0,7,0,3,4,1,30,0
426,23,2006,18.0,4,0,3,3,1,60,0
0,95,2014,16.0,5,0,5,2,1,30,1
1,10,2010,15.0,2,0,3,3,3,60,1
682,4,2005,11.0,1,0,3,2,2,40,0
6,33,2007,16.0,5,6,3,3,2,70,1
0,4,2007,23.0,7,0,6,2,2,30,0
13,42,2007,22.0,7,0,3,1,1,40,1
0,31,2009,11.0,2,0,6,3,2,30,1
7302,43,2007,21.0,1,7302,6,2,1,30,1
240,1,2010,12.0,3,0,3,2,1,30,0
7515,43,2014,8.0,5,7515,6,1,1,30,0
473,62,2007,14.0,3,0,3,2,1,60,1
18,14,2012,7.0,6,614,3,2,2,60,1
0,50,2014,22.0,7,0,6,2,1,30,0
2100,47,2011,9.0,2,0,3,3,1,30,0
0,3,2011,18.0,6,0,5,1,1,30,0
0,20,2013,2.0,5,0,6,2,1,30,1
24,1,2009,16.0,7,0,3,2,1,30,1
562,5,2005,15.0,1,0,3,1,2,70,0
807,32,2011,17.0,2,0,5,1,1,60,0
64,12,2006,16.0,7,0,3,3,2,30,0
30,1,2009,20.0,1,312,3,2,1,40,0
8052,96,2009,17.0,6,0,4,2,1,30,1
804,97,2014,16.0,6,0,3,2,1,30,1
2,46,2007,7.0,4,0,3,1,1,70,0
164,16,2005,9.0,4,0,3,2,3,60,0
0,46,2013,20.0,5,0,6,2,1,30,0
3107,46,2013,15.0,5,0,6,2,1,30,0
0,1,2007,15.0,2,0,6,3,1,30,1
0,20,2005,20.0,3,0,6,2,2,30,0
4540,20,2011,23.0,1,0,3,1,1,30,0
401,1,2010,6.0,4,4200,3,1,1,30,0
14,35,2007,22.0,3,0,3,1,1,70,1
4103,22,2014,16.0,2,0,3,1,1,50,0
0,61,2013,3.0,1,0,6,1,1,30,0
0,5,2006,16.0,3,0,6,2,1,30,1
25,46,2014,12.0,6,0,3,1,1,30,0
4020,1,2014,22.0,5,0,3,1,2,30,0
480,43,2013,9.0,3,0,4,2,1,30,0
1062,36,2006,8.0,3,-1,3,3,1,40,1
2166,47,2013,20.0,2,0,4,2,1,30,1
0,30,2007,13.0,4,0,6,1,1,30,0
27,44,2009,12.0,5,326,1,2,1,60,1
291,21,2014,17.0,5,0,6,1,1,30,1
325,44,2014,20.0,2,0,3,2,1,60,1
4034,43,2006,20.0,2,0,4,2,2,60,1
0,62,2013,22.0,2,0,6,2,1,30,1
185,10,2005,14.0,2,436,3,3,1,30,1
0,4,2011,18.0,2,0,6,2,1,20,1
3036,1,2006,18.0,3,0,3,2,1,30,0
0,12,2007,16.0,6,0,6,1,1,60,0
682,12,2011,19.0,7,0,3,2,1,60,1
4125,20,2007,21.0,7,4129,4,3,7,30,0
25,45,2005,10.0,3,0,1,3,6,70,0
0,55,2006,14.0,4,0,6,2,1,30,1
0,1,2009,19.0,1,0,6,1,1,30,1
0,20,2006,2.0,1,0,6,1,1,30,1
135,46,2014,6.0,4,0,5,2,1,30,1
171,17,2014,15.0,2,0,3,1,1,30,0
35,55,2011,17.0,5,0,3,2,1,30,0
0,6,2009,12.0,7,0,6,1,1,30,0
75,98,2011,19.0,5,0,3,2,1,60,0
259,46,2013,20.0,2,0,3,2,1,30,1
458,20,2013,8.0,3,4034,3,2,1,30,0
2106,47,2007,22.0,4,0,4,1,1,30,0
556,7,2005,14.0,6,601,3,1,1,70,0
25,41,2010,18.0,3,0,1,3,1,70,1
57,30,2013,14.0,1,0,3,2,2,50,0
213,1,2012,10.0,7,0,3,2,1,30,1
667,33,2009,21.0,4,2673,4,2,4,30,1
0,31,2010,12.0,6,0,6,1,1,30,1
212,50,2012,12.0,2,0,5,2,1,60,1
1254,16,2012,17.0,1,0,4,2,1,30,0
0,42,2007,12.0,4,0,6,2,1,30,1
63,16,2007,23.0,2,0,3,1,2,30,1
0,6,2012,17.0,6,0,6,1,1,30,0
255,46,2009,12.0,2,2,4,2,2,70,1
18,16,2005,7.0,3,0,3,2,2,60,0
122,10,2012,5.0,2,0,5,1,1,30,1
16,32,2007,17.0,3,1520,3,2,2,60,1
411,41,2010,17.0,7,0,3,1,1,30,1
1033,16,2009,13.0,6,0,3,2,1,60,1
90,92,2007,13.0,2,944,3,2,3,40,0
5254,4,2014,7.0,7,0,4,2,1,30,0
0,97,2005,22.0,3,0,6,1,1,30,0
0,50,2006,14.0,5,0,6,2,1,30,1
23,47,2006,23.0,7,272,3,3,3,70,1
6046,6,2005,17.0,3,0,3,3,1,30,1
4,43,2007,17.0,3,412,3,2,1,30,1
478,63,2009,3.0,7,0,3,3,1,30,0
165,16,2014,19.0,3,0,3,1,2,30,1
7002,43,2005,6.0,6,7002,6,2,1,60,0
272,47,2013,21.0,6,0,3,3,4,60,0
0,1,2010,16.0,6,0,6,2,1,30,0
259,47,2014,17.0,2,0,3,1,1,30,0
4123,20,2013,18.0,6,463,3,2,1,40,0
4310,63,2005,7.0,6,0,4,3,2,30,0
0,1,2011,13.0,1,0,6,1,1,30,1
181,42,2012,22.0,2,182,4,2,1,60,0
2036,47,2013,17.0,4,2110,4,3,2,60,0
38,22,2007,17.0,5,0,3,2,1,70,0
0,13,2007,10.0,4,0,6,2,1,30,1
0,44,2007,10.0,6,0,6,1,1,30,1
362,21,2005,8.0,6,527,5,1,1,30,0
0,1,2012,19.0,4,0,6,1,1,30,0
5611,23,2007,14.0,1,0,6,1,1,30,1
664,6,2005,16.0,2,0,3,1,1,30,0
4061,62,2014,2.0,7,0,3,1,1,60,1
1033,16,2010,17.0,4,0,3,1,2,40,0
3215,50,2010,8.0,5,0,4,2,1,60,1
0,20,2012,10.0,7,0,6,2,1,30,1
140,45,2005,21.0,3,3046,5,1,1,30,0
0,93,2007,22.0,7,0,6,1,1,30,0
61,12,2005,16.0,1,0,3,2,2,30,1
3,1,2006,15.0,6,0,3,2,1,30,0
113,21,2010,10.0,1,0,6,1,1,30,1
704,95,2010,13.0,6,0,3,2,6,60,0
0,1,2012,10.0,3,0,5,1,1,30,1
701,95,2005,8.0,6,0,3,1,1,60,0
620,31,2014,16.0,1,0,3,1,1,60,0
211,1,2005,21.0,3,0,3,1,2,30,0
96,92,2009,15.0,3,0,3,3,1,40,0
350,55,2014,16.0,3,350,3,2,1,50,1
562,5,2009,13.0,6,0,3,2,1,30,1
470,43,2014,16.0,4,0,4,2,3,60,1
0,1,2013,16.0,6,0,6,1,1,30,0
1040,35,2005,5.0,2,0,4,2,2,60,0
470,62,2014,22.0,3,0,3,2,1,30,1
0,20,2009,0.0,7,0,6,1,1,30,1
315,1,2011,17.0,7,0,3,1,2,30,1
41,20,2009,8.0,5,4145,3,1,1,30,0
621,13,2014,23.0,6,0,1,1,1,30,1
90,93,2005,19.0,3,0,1,2,1,70,0
0,44,2009,14.0,2,0,6,2,1,30,1
32,44,2005,19.0,1,0,3,2,1,40,1
877,36,2014,8.0,6,0,5,3,1,60,1
377,50,2013,19.0,7,0,3,1,1,30,1
0,47,2009,16.0,3,0,6,1,1,30,0
149,36,2009,15.0,1,0,3,3,4,60,0
530,21,2011,13.0,5,530,6,1,1,30,1
329,43,2006,9.0,3,7201,3,3,1,30,1
3528,45,2009,8.0,4,3530,6,2,1,30,0
91,96,2006,6.0,4,0,3,3,2,60,0
0,4,2005,2.0,2,0,6,2,3,30,1
220,31,2013,23.0,7,52,5,1,1,60,0
632,30,2012,5.0,3,0,3,2,2,30,0
0,22,2005,16.0,7,0,6,2,1,30,1
25,46,2013,14.0,4,2,1,2,1,70,1
62,13,2006,11.0,7,644,1,1,2,70,0
0,60,2009,12.0,2,0,6,3,1,30,1
27,44,2010,7.0,3,0,3,2,1,70,1
62,16,2011,9.0,1,62,1,1,1,70,1
5166,7,2009,18.0,2,0,4,2,2,30,0
2043,1,2012,16.0,7,0,3,1,1,30,1
3022,50,2006,0.0,5,0,3,1,1,30,0
16,32,2013,23.0,2,0,3,3,1,50,0
4130,43,2010,3.0,1,0,3,1,2,40,0
9008,11,2006,10.0,7,8008,5,2,1,60,1
3124,50,2012,15.0,1,0,3,1,1,60,0
124,1,2010,22.0,4,124,3,2,1,30,1
208,1,2005,16.0,3,0,4,1,1,30,0
54,7,2012,20.0,6,0,3,1,2,60,0
6122,13,2007,20.0,7,0,4,2,2,30,0
0,4,2009,10.0,2,0,6,2,2,30,1
6,30,2010,15.0,7,0,3,3,1,30,0
57,6,2009,21.0,1,0,3,3,2,50,0
59,5,2007,9.0,2,0,3,2,1,30,1
0,5,2012,8.0,5,0,6,2,1,30,1
6016,31,2006,8.0,2,96,4,2,15,30,0
0,42,2010,11.0,2,0,6,1,1,30,1
0,20,2007,15.0,3,0,6,2,1,30,1
4053,52,2012,18.0,6,4053,4,2,1,30,0
4101,20,2009,14.0,1,4101,4,1,1,30,0
268,47,2007,23.0,5,0,3,2,2,50,0
4251,41,2005,21.0,6,442,3,2,1,30,0
3124,50,2010,7.0,3,0,3,2,2,60,0
6,6,2005,11.0,3,0,3,6,2,30,1
7122,33,2005,21.0,6,0,5,1,1,30,1
50,30,2014,11.0,1,515,3,1,1,60,1
579,6,2012,1.0,5,0,3,4,1,30,0
52,31,2006,12.0,1,0,3,3,2,40,1
858,91,2007,20.0,7,0,3,1,1,60,0
0,44,2012,0.0,1,0,6,2,1,30,0
390,50,2012,6.0,4,0,3,3,2,30,0
0,5,2005,21.0,3,0,6,1,1,30,0
0,4,2007,17.0,2,0,6,4,1,30,1
0,12,2009,13.0,5,0,6,1,1,30,1
30,21,2007,14.0,7,30,6,1,2,30,1
0,1,2012,12.0,1,140,5,2,1,30,0
0,5,2012,0.0,6,0,6,1,1,30,0
0,13,2013,21.0,6,0,6,3,1,30,0
0,4,2013,8.0,3,0,6,2,1,60,0
0,92,2011,9.0,6,0,6,2,1,30,0
3082,55,2007,19.0,5,350,4,2,2,40,1
516,30,2011,5.0,2,0,3,1,1,70,1
0,60,2011,7.0,1,0,6,2,1,30,0
424,10,2005,13.0,3,111,5,2,1,30,0
3035,44,2011,7.0,5,0,4,3,1,60,0
414,54,2014,20.0,3,0,5,1,1,60,1
35,44,2006,15.0,3,326,3,2,1,40,0
43,34,2010,9.0,1,0,3,1,1,70,1
699,95,2006,13.0,2,0,3,1,1,60,0
5078,7,2005,6.0,2,0,3,2,1,30,1
3311,46,2014,11.0,7,0,6,2,1,30,1
0,60,2007,8.0,5,0,6,2,1,30,1
487,63,2013,16.0,4,0,3,1,1,60,1
703,47,2007,7.0,6,0,5,2,1,30,0
79,21,2011,14.0,1,78,6,2,1,30,0
631,32,2011,20.0,6,0,3,2,1,30,1
1599,41,2007,15.0,5,-1,6,2,1,30,1
474,41,2013,15.0,7,571,6,2,1,30,0
461,20,2007,17.0,1,0,3,3,2,30,0
303,52,2014,21.0,4,3081,3,2,1,70,0
5,1,2010,17.0,6,0,3,1,1,30,1
0,20,2006,8.0,2,0,6,1,1,30,1
596,3,2012,18.0,5,0,3,1,1,30,1
309,35,2009,21.0,2,0,5,1,1,40,0
677,4,2005,23.0,6,0,3,3,4,30,0
3212,1,2014,12.0,7,0,3,1,1,30,0
0,32,2006,12.0,4,0,6,1,1,30,1
0,6,2012,15.0,1,0,5,2,1,30,0
3057,44,2013,11.0,3,0,3,1,1,30,0
0,62,2011,9.0,3,0,6,1,1,30,0
0,12,2007,16.0,3,0,6,1,1,30,0
10,35,2007,7.0,5,261,3,2,1,60,1
910,94,2006,9.0,4,0,3,2,1,40,1
631,14,2007,18.0,3,0,3,2,1,60,1
9013,92,2010,12.0,1,0,3,2,1,30,1
217,1,2009,7.0,4,0,3,2,1,30,1
0,6,2013,16.0,5,0,6,1,1,30,0
47,33,2010,0.0,6,4668,3,1,1,60,0
0,1,2013,18.0,2,0,5,2,1,30,1
647,13,2012,9.0,6,0,3,3,2,30,1
10,35,2006,5.0,4,0,3,2,2,60,0
305,10,2014,16.0,7,4229,5,1,1,30,1
26,47,2005,1.0,1,0,3,1,1,60,1
4088,1,2013,22.0,7,0,3,1,1,30,0
8141,34,2013,12.0,2,0,6,1,1,30,0
0,13,2006,11.0,2,0,6,2,2,30,0
0,1,2006,22.0,1,0,6,2,1,30,0
31,44,2014,7.0,7,0,3,1,1,70,0
540,5,2013,10.0,4,0,3,2,1,30,1
127,10,2012,10.0,3,1058,5,1,1,30,1
238,1,2014,14.0,4,0,3,2,1,30,1
304,1,2014,11.0,5,0,3,2,1,30,1
35,55,2006,16.0,5,0,3,3,2,40,1
83,97,2007,9.0,5,-1,3,2,1,60,1
38,20,2014,11.0,7,0,3,2,1,30,1
23,1,2006,18.0,3,0,3,1,1,30,0
1043,35,2013,9.0,3,0,4,3,2,60,1
5152,60,2013,17.0,2,0,3,1,1,30,1
650,13,2013,16.0,6,0,3,2,1,30,1
129,42,2005,19.0,7,0,3,1,2,30,0
41,20,2005,23.0,7,4146,3,1,1,30,1
1767,33,2013,12.0,3,0,5,1,1,30,1
4155,43,2013,15.0,3,0,3,1,1,30,0
61,14,2006,21.0,5,0,3,2,1,60,1
0,1,2009,17.0,4,0,5,3,1,30,1
0,95,2014,10.0,4,0,6,1,1,30,0
0,52,2014,7.0,3,0,6,2,1,30,1
78,97,2006,9.0,4,0,3,2,1,30,1
4050,62,2010,18.0,3,0,3,2,1,30,1
0,14,2006,15.0,7,0,6,1,1,30,1
0,54,2010,19.0,4,0,6,2,2,30,1
0,52,2005,9.0,4,0,6,1,1,30,0
6014,30,2007,8.0,3,0,4,3,2,60,0
409,1,2010,14.0,7,0,3,1,1,20,1
0,62,2005,7.0,2,0,6,1,1,30,0
6068,4,2005,11.0,1,0,3,3,1,30,0
1172,36,2013,7.0,5,1135,4,2,1,40,1
4275,62,2013,8.0,3,0,4,1,1,30,1
0,47,2013,12.0,4,0,6,2,1,30,0
724,97,2007,17.0,6,0,3,1,1,30,1
0,97,2012,18.0,3,0,6,1,1,40,0
0,5,2012,20.0,4,0,6,2,2,30,0
367,52,2006,13.0,3,0,3,1,1,30,0
6,4,2005,19.0,5,0,1,1,3,70,1
0,35,2007,20.0,6,0,6,1,1,30,0
589,4,2012,10.0,6,0,3,1,1,30,0
0,3,2009,17.0,5,0,6,1,2,30,0
5058,5,2005,5.0,7,580,3,2,3,40,0
1040,35,2010,12.0,6,0,4,3,6,60,1
61,30,2009,16.0,5,353,3,2,1,30,0
569,5,2006,16.0,2,0,3,2,1,30,0
123,1,2010,20.0,5,0,3,1,1,30,1
107,1,2010,13.0,1,0,3,1,1,30,0
414,42,2010,23.0,7,0,3,1,1,60,0
